,tweetID,sentID,hashtags,user,usertype,TweetSentence,phase1Candidates
1011,664,0,nan,snowflakelady,Z,Every single democrat in Obama's tenure should go to jail for the horrible things they have and are still doing to Trump &  America!,Obama's|| Trump|| America|| 
1012,665,0,nan,MALIKUSMANUTTRA,Z,"""Trump donates first 3 months of salary to Park Service"" via musmanuttra",Park Service|| 
1013,666,0,nan,micklirish,Z,"Did all the brain cells die off from lack of oxygen, because @potus thinks too much with the little head?",
1014,667,0,nan,KipChumsz,Z,Trump welcomes Egyptian president al-Sissi,Egyptian|| 
1015,668,0,nan,RamonaCallender,Z,Susan Rice's Reported Unmaskings Point to Larger Scandal,Susan Rice's Reported Unmaskings Point|| Larger Scandal|| 
1016,669,0,nan,PoliticsnewsMas,Z,Trump donates first 3 months of salary to Park Service,Park Service|| 
1017,670,0,nan,hallnicks,Z,More than half of Americans think Trump should resign: poll,Americans|| Trump|| 
1018,671,0,nan,usayed1995,Z,Is it just me who remembers this but during elections did Trump not say that he wouldn't take a dime in salary as ?,Trump|| 
1019,672,0,nan,yankeesteve,Z,Caught in a lie.,
1020,672,1,nan,yankeesteve,Z,She is a disaster.,
1021,673,0,nan,GSheinin,Z,@Amy_Siskind Sad part of trump donating salary will be it will a tax deduction that saves him plenty,Sad|| 
1022,674,0,altheadline,OlebenKenobi,Z,"Just lose ""'s travel ban"" @WhiteHouse @whpresscorps @POTUS @SenateGOP @HouseGOP @USATODAY @washingtonpost @newyorktimes110",
1023,675,0,nan,_pascuzzo,Z,@noozgurl @AynRandPaulRyan @realDonaldTrump @foxandfriends TRUM0 IS BECOMING BEST FREINDS WITH ASSAD HE TREATED DICTATOR FROM EGYPT BETTER THAN OUR MOST POWERGUL ALLY TRUMP IS THE WORLD'S BIGGEST ASS,TRUM0|| BECOMING BEST FREINDS|| ASSAD|| TREATED DICTATOR|| EGYPT BETTER|| POWERGUL ALLY TRUMP|| WORLD'S BIGGEST ASS|| 
1024,676,0,"Trump, wildlife, publicland",TanyaLasagna19,Z,donate part of salary to National Park Svc - TY!,National Park Svc|| TY|| 
1025,676,1,"Trump, wildlife, publicland",TanyaLasagna19,Z,Hope he will do more 4 &  via @usatoday,
1026,677,0,nan,DocZeus,Z,Coward ass motherfucker.,
1027,678,0,nan,killerpony159,Z,"President Trump Tweets Fox Report Highlighting Surveillance ""A Year Before Inauguration""... via @thelastrefuge2",Year|| Inauguration|| 
1028,679,0,nan,FilthyDonald,Z,@LoraLeaTucker @BillyPolcha @wecreatedhim @SallyAlbright @uglyhotdog @AlekseiTheWolf @LastHandleLeft_ @Chippychin @MrDane1982 @SenSanders Go back in time Bernie is NOT what he pretends to be.,Go|| Bernie|| 
1029,679,1,nan,FilthyDonald,Z,Before NRA got him into politics He was spending time in Russia & Cuba,NRA|| Russia|| Cuba|| 
1030,680,1,"SusanRice, ObamaGate",watch4thedrop,Z,Before NRA got him into politics He was spending time in Russia & Cuba,
1031,681,0,"Finance, Economics, Money, Crisis, Politics, USA",EndTimesSynapse,Z,"Jim Rickards: Debt, The Death of Money and Gold",
1032,682,0,nan,LPStrategies,Z,2/2 A majority of white women approve of Trump's job approval at some level,Trump's|| 
1033,683,0,nan,Opus_IX,Z,"News: Trump STILL using anonymous sources, when in his favor.",News: Trump STILL|| 
1034,683,1,nan,Opus_IX,Z,"Other news: LGBTQ protests at Ivanka, hoping she can protect them from Trump",LGBTQ|| Ivanka|| Trump|| 
1035,684,0,nan,jacopo_belbo,Z,"During a defiant address denouncing impeachment proceedings, Trump trails off, smiles.",Trump|| 
1036,684,1,nan,jacopo_belbo,Z,SMASH CUT:,SMASH CUT|| 
1037,684,2,nan,jacopo_belbo,Z,"I'D LIKE TO BUY THE WORLD A COKE,",I'D LIKE|| BUY|| WORLD|| COKE|| 
1038,685,0,nan,pecunia55,Z,@RightWingAngel Trump u lucky bastd LOL,Trump|| 
1039,686,0,"uk, fb",UkBorderNews,Z,Trump is cracking down on the H-1B visa program that Silicon Valley loves - Recode,H-1B|| Silicon Valley|| Recode|| 
1040,687,0,"Finance, Economics, Money, Crisis, Politics, USA",EndTimesSynapse,Z,Trump: The Greatest Patient Advocate of All Time,Trump: The Greatest Patient Advocate|| Time|| 
1041,688,0,"trump, WarOnClimateChange",Graftacus,Z,s continues,
1042,688,1,"trump, WarOnClimateChange",Graftacus,Z,"New York, other states take on Trump over energy efficiency via @Reuters",New York|| Trump|| 
1043,689,0,nan,JohnJasmine7,Z,@FoxNews @foxnewspolitics Will trump bring back blockbuster video and payphones too?,
1044,690,0,"Finance, Economics, Money, Crisis, Politics, USA",EndTimesSynapse,Z,Three Precursors to the ’08 Crisis are Repeating Now,Three Precursors|| Crisis|| Repeating|| 
1045,691,0,nan,SemperArgentum,Z,"Trump-Putin Relations: US-Russia Tensions Could Ease After Meeting, Kremlin Spokesman Says",Trump-Putin Relations: US-Russia Tensions Could Ease|| Meeting|| Kremlin Spokesman Says|| 
1046,692,0,nan,_rachelmccoy_,Z,Last I heard he wants to cut funding to most agencies that would protect our national parks?¿,
1047,693,0,nan,summedupusa,Z,Juan Williams: Trump's impeachment risk keeps growing,Juan Williams: Trump's|| 
1048,694,0,nan,leftwingtwit,Z,God loves a groper.,
1049,695,0,"Cincinnati, ohio, DOJ",CiviIRights,Z,@JohnKasich D0J lnvesticatlon F.B.l.,D0J|| F.B.l|| 
1050,695,1,"Cincinnati, ohio, DOJ",CiviIRights,Z,e maiI release John tied to @georgesoros $ vote trump,John|| 
1051,696,0,nan,ptnewkirk,Z,Cambridge to vote on resolution calling for Trump impeachment investigation,Trump|| 
1052,697,0,nan,ladytuberose,Z,@foreignpolicy77 @realDonaldTrump Pres.,Pres|| 
1053,697,1,nan,ladytuberose,Z,Trump needs to own his Divine Femininity.,Divine Femininity|| 
1054,697,2,nan,ladytuberose,Z,"If he will embrace his Femininity too, he will thrive.",Femininity|| 
1055,697,3,nan,ladytuberose,Z,Balance is the key.,
1056,698,0,nan,guzmanadrian,Z,"""Trump’s growing corruption: The president’s business conflicts and nepotism become even more flagrant""",
1057,699,0,nan,patrick_hostis,Z,I added a video to a @YouTube playlist LIVE!,LIVE|| 
1058,699,1,nan,patrick_hostis,Z,Obama Advisor Caught Spying On Trump,Obama Advisor Caught Spying On Trump|| 
1059,700,0,nan,FrenchLove69OnU,Z,"@1942bs Obama's house is only two blocks away from the White House , they're going to need him once they throw Donald Trump out on his face",Obama's|| White House|| Donald Trump|| 
1060,701,0,nan,MikePortanova,Z,@raknouk typical trump supporter panics when confronted with simple logic and basic facts.,
1061,701,1,nan,MikePortanova,Z,Have a nice day!,
1062,702,0,nan,dazM33,Z,"We are in control of what happens in politics, we have the vote, but many of us uae that vote like they are voting for the Eurovison lol",Eurovison|| 
1063,703,0,nan,shirleycolleen,Z,Assange Tweets at Trump: 'No President Should Be Scared of the Truth',Assange Tweets at Trump|| President|| Scared of the Truth|| 
1064,704,0,nan,ImaniTsunami,Z,Assange Tweets at Trump: 'No President Should Be Scared of the Truth',
1065,705,0,USA,VeoNews_,Z,President Donald Trump Welcomes Egyptian President To The White House | NBC News,President Donald Trump Welcomes Egyptian President|| The White House|| NBC News|| 
1066,706,0,nan,debra0120,Z,"Right After an illegal Alien MURDERED His Fiance, Trump Showed Up and Did Something INCREDIBLE!",Alien MURDERED|| Fiance|| Trump Showed|| Something INCREDIBLE|| 
1067,707,0,nan,Thrombocytin,Z,@comermd I don't understand why this is considered Earth-shattering.,Earth-shattering|| 
1068,707,1,nan,Thrombocytin,Z,Trump was committing treason.,
1069,707,2,nan,Thrombocytin,Z,People were investigating.,
1070,707,3,nan,Thrombocytin,Z,What am I missing?,
1071,708,0,nan,PegMitchell1,Z,Geez already?,
1072,708,1,nan,PegMitchell1,Z,She doesn't even live there.,
1073,708,2,nan,PegMitchell1,Z,Is this to be her proxy?,
1074,709,0,profit,wajobu,Z,"Meanwhile, Trump will give away the keys for his .",Meanwhile|| Trump|| 
1075,710,0,nan,SamBurkin,Z,@LambyUK I'd like to think Trump was more hated.,I'd|| Trump|| 
1076,710,1,nan,SamBurkin,Z,I definitely would not.,
1077,711,0,nan,Fpeggy50Peggt,Z,@AndreaChalupa @LindaBuckta This punishment needs to include Trump &  his family.,Trump|| 
1078,711,1,nan,Fpeggy50Peggt,Z,They all were in on the Russia scandal.,Russia|| 
1079,712,0,nan,PoliticsNewz,Z,The violent rally Trump can’t move past,Trump|| 
1080,713,0,nan,ShaunceDupree,Z,"@BonVoyagePrez45 @PressSec @POTUS @NatlParkService @SecretaryZinke Ironic- OBAMA trip to Hawaii for 17 days, 1/2 way round the world w/ secret service was 4MILL , trump &; 5 hr flight 4 wknd is 3MILL?",Ironic- OBAMA|| Hawaii|| 
1081,713,1,nan,ShaunceDupree,Z,???,
1082,714,0,nan,rc3spencer,Z,"""Fight the Trump inside you!""",Trump|| 
1083,714,1,nan,rc3spencer,Z,@baynardwoods,
1084,715,0,"cdnimm, cdnrfg",SALCOntario,Z,"Q&;A: Erin Simpson, a refugee lawyer, on “irregular” border crossings in the age of Trump",Q&;A: Erin Simpson|| Trump|| 
1085,716,0,nan,missliberties,Z,"Former CIA Analyst: Unmasking Not A Big Deal, Trump's Russia Ties Are | Crooks and Liars via @crooksandliars",Former CIA Analyst: Unmasking|| Big Deal|| Trump's Russia Ties|| Crooks and Liars|| 
1086,717,0,nan,PrepperPatriots,Z,I liked a @YouTube video from @perp33 Trump Supporter Triggers Antifa Communists - Columbus Ohio Trump Rally,Trump Supporter Triggers Antifa Communists|| Columbus Ohio Trump Rally|| 
1087,718,0,nan,Behzadon,Z,First lady Melania Trump gets her official White House portrait,Melania Trump|| White House|| 
1088,719,0,nan,govtslaves,Z,First lady Melania Trump gets her official White House portrait,
1089,720,0,nan,phildamentals,Z,"@SFC_Townsend @Forbes I'm not defending Trump, just think this is spin on a non-story.",Trump|| 
1090,720,1,nan,phildamentals,Z,I wish students could recoup all expenses if they were deceived.,
1091,721,0,nan,CultureWrld,Z,Comedy Central Is Getting Its Own Late-Night Trump Talk Show,Comedy Central|| Getting|| Late-Night Trump Talk Show|| 
1092,722,0,nan,disastronaut,Z,Americans can't believe how stupid Brexit is ... except for Trump maybe,Brexit|| Trump|| 
1093,723,0,nan,kentpg,Z,Obama Adviser Susan Rice Sought Names of Trump Associates in Intel,
1094,724,0,SMEM,scba,Z,An excellent case study of and unintended consequences.,
1095,725,0,nan,KBehidji,Z,It's funny that Wpost discovers this just now !,Wpost|| 
1096,725,1,nan,KBehidji,Z,"Anyway like Gorki said ""even in heaven rich people feel cramped"" !",Gorki|| 
1097,726,0,nan,RonHall46,Z,"@D4thewin Yes, but with Gorsuch, he was already doing that.",Gorsuch|| 
1098,726,1,nan,RonHall46,Z,"PBO gave them a reasonable candidate - but Trump gave us an extreme one, regardless.",Trump|| 
1099,727,0,nan,RuegerRaymond,Z,"Gorsuch wins Senate panel endorsement, setting up floor showdown via the @FoxNews Android appamen",Senate|| Android|| 
1100,728,0,"Gorsuch, SCOTUS",rideatdawn,Z,It's almost like Mitch McConnell took the same amnesia pill as all of the people in Trump's orbit.,Mitch McConnell|| Trump's|| 
1101,729,0,nan,lakehermit2,Z,@AGEDgrateful @Mistress_Jan .,
1102,729,1,nan,lakehermit2,Z,Want to hold TRUMP &; U.S. CONGRESS ACCOUNTABLE?,TRUMP|| U.S. CONGRESS ACCOUNTABLE|| 
1103,729,2,nan,lakehermit2,Z,How?,
1104,729,3,nan,lakehermit2,Z,Read,
1105,729,4,nan,lakehermit2,Z,First American Internet Revolution,First American Internet Revolution|| 
1106,729,5,nan,lakehermit2,Z,At,
1107,729,6,nan,lakehermit2,Z,"RT, RT",RT|| RT|| 
1108,730,0,nan,Edward_John_L,Z,"@RandPaul Too bad you are carrying water for him, Rand.",Rand|| 
1109,731,0,nan,ER_mug_ebook,Z,"Trump Poised to Lift Ban on Dreadlocks, and Black Servicewomen Rejoice.",Trump Poised|| 
1110,732,0,nan,shelbs25,Z,Which Snapchat filter is this?,Snapchat|| 
1111,733,0,nan,casuallyjulia,Z,Attractiveness?,
1112,733,1,nan,casuallyjulia,Z,Bitch the fuck?,
1113,734,0,nan,cliffmz,Z,"Trump will donate his first quarter salary — $78,333 — to the National Park Service, White House says",National Park Service|| White House|| 
1114,735,0,nan,cahulaan,Z,Trump to al-Sisi: 'Egypt has a great friend and ally in the US' – video,'Egypt|| US|| 
1115,736,0,nan,NeoGAFOT2,Z,Trump will donate his first quarter salary ?,
1116,736,1,nan,NeoGAFOT2,Z,"$78,333 ?",
1117,736,2,nan,NeoGAFOT2,Z,to the National Park Service,National Park Service|| 
1118,737,0,nan,FungkyTweets,Z,"@In2HotH2O @rolandscahill @realDonaldTrump @Twitter @Support Everyone knows twitter filters positive comments, especially on Donald Trump's posts, I use Candid, Free Speech will always win.",Everyone|| Donald Trump's|| Candid|| Free Speech|| 
1119,738,0,nan,tylersuits,Z,"@DrEricJenkins please, proved evidence of trump/Russia connection.",
1120,738,1,nan,tylersuits,Z,"B/c if the Intel committee can’t, I know you can’t.",Intel|| 
1121,738,2,nan,tylersuits,Z,"4 years, snowflake.",
1122,739,0,nan,Jolis2007,Z,"@politico @PressSec How great is our country that we find great men like Trump and team to lead us back on the straight way, UP?",Trump|| 
1123,740,0,nan,jayceebrownbook,Z,Breaking ... tory numpties defend a tory numpty,
1124,740,1,nan,jayceebrownbook,Z,Downing Street defends ex-Tory leader Michael Howard …,Downing Street|| Michael Howard|| 
1125,741,0,"SnowflakeHypocrites, MAGA",Trumpisyopotus,Z,"Hehe, just learned that today?",
1126,742,0,nan,mikekendrick65,Z,We need shed of muslims really bad.,
1127,742,1,nan,mikekendrick65,Z,"Trump needs 2 declare ""muslimbrotherhood"" a terrorist org &; quite dilly dallying (IMO)",
1128,743,0,nan,TinaLynnNelson,Z,Retweeted Stop Trump ?,Retweeted Stop Trump|| 
1129,743,1,nan,TinaLynnNelson,Z,(@StopTrump2020):,
1130,743,2,nan,TinaLynnNelson,Z,Trump puts Kushner in charge of everything and he has ZERO political...,Kushner|| ZERO|| 
1131,744,0,USANews,APLatestNews,Z,- Trump Promises Long Friendship with el-Sissi() - Video,Trump Promises Long Friendship|| Video|| 
1132,745,0,nan,DomiFanOtherKid,Z,"@LolaSikes i'm not sure if he ever has, but i think if he wanted to, donald trump could probably smoke weed",
1133,746,0,nan,patrick_hostis,Z,I liked a @YouTube video LIVE!,LIVE|| 
1134,746,1,nan,patrick_hostis,Z,Obama Advisor Caught Spying On Trump,Obama Advisor Caught Spying On Trump|| 
1135,747,0,nan,ABPolitical,Z,I don't know how you decent politicians stomach CORRUPT DC,CORRUPT DC|| 
1136,747,1,nan,ABPolitical,Z,Its literally like swimming in a pool of FECES,FECES|| 
1137,747,2,nan,ABPolitical,Z,@infowars @realDonaldTrump,
1138,748,0,nan,AdamBlackhat,Z,The answer is never.,
1139,748,1,nan,AdamBlackhat,Z,He never does enough.,
1140,748,2,nan,AdamBlackhat,Z,"His job is to give, to administrate, to manage, to facilitate, and help, for four years.",
1141,749,0,"MAGA, SusanRice",RadicalRW,Z,@JackPosobiec Not pissed?,
1142,749,1,"MAGA, SusanRice",RadicalRW,Z,yet spying on @POTUS @realDonaldTrump,
1143,749,2,"MAGA, SusanRice",RadicalRW,Z,YOUR TAX DOLLARS?,TAX DOLLARS|| 
1144,749,3,"MAGA, SusanRice",RadicalRW,Z,PAID HER &;,
1145,749,4,"MAGA, SusanRice",RadicalRW,Z,other TRAITORS,TRAITORS|| 
1146,750,0,nan,jcsyme,Z,The political grandstanding of Trump donating salary is pathetic.,Trump|| 
1147,750,1,nan,jcsyme,Z,Doesn't make up for gutting DOI and making money from non-blind Trust.,DOI|| Trust|| 
1148,751,0,nan,cwisme,Z,@CathyAnnCollve1 @FoxNews I agree many fake Christians especially trump and his two Corinthians.,Christians|| Corinthians|| 
1149,751,1,nan,cwisme,Z,All BS,BS|| 
1150,752,0,nan,WilmaBradley12,Z,So wrong on so many levels and for so many reasons including lack of honesty &  morality!,
1151,753,0,nan,AyeeYoBruce,Z,The same National Parks Service he forbade from showing us his pathetic inaugural crowd size?,National Parks Service|| 
1152,753,1,nan,AyeeYoBruce,Z,@POTUS @realDonaldTrump SAD!,SAD|| 
1153,754,0,nan,gjacquette,Z,@RFKoscinski @kenklippenstein @realDonaldTrump @WhiteHouse Wrong .,Wrong|| 
1154,754,1,nan,gjacquette,Z,Trump.wont shut the government down cause he didnt get his way that was Obama.,Obama|| 
1155,755,0,nan,JLVazquez06,Z,Mike @Cernovich is the real hero - He broke the story yesterday!,
1156,755,1,nan,JLVazquez06,Z,Not Bloomberg or Breitbart.,Bloomberg|| Breitbart|| 
1157,756,0,nan,Christi63821088,Z,@WhiteHouse @POTUS @FLOTUS Shouldn't Trump be on the roof flailing his arms around like a fool and making awful throat sounds?,Shouldn't Trump|| 
1158,757,0,nan,EatStayFly,Z,@mitchellvii @realDonaldTrump Trump's 'winners circle' is not a place I'd like to be.,Trump's|| I'd|| 
1159,757,1,nan,EatStayFly,Z,It won't actually be real.,
1160,757,2,nan,EatStayFly,Z,Don't bother with the postcard Bill.,Bill|| 
1161,758,0,nan,phepp89,Z,"@JoeLedIey @realDonaldTrump @wwp @WhiteHouse “To be blunt, they were not great buildings,” Trump said.",Trump|| 
1162,758,1,nan,phepp89,Z,"“They only became great upon their demise last Tuesday.""",
1163,758,2,nan,phepp89,Z,Make America Great Again.,America Great|| 
1164,759,0,nan,mercedesfduran,Z,Trump Aides’ Disclosures Reveal Surge in Lucrative Political Work,
1165,760,0,nan,JoyPoos,Z,Trump's Administration has no idea what a NSA does.,Trump's Administration|| NSA|| 
1166,761,0,nan,AlexandruC4,Z,Kremlin talks about similarities between Putin and Trump,Putin and Trump|| 
1167,762,0,Expos,giff18,Z,Happy opening day!,
1168,763,0,nan,CyclistWW,Z,Darcus Howe: ‘He translated the anger of street protests into political action’,Darcus Howe|| 
1169,764,0,nan,asausagehastwo,Z,"@FrauBooka Sorry for amazingly delayed response.Enjoying it yes,the Trump madness even took my mind off Brexit for a bit ?",Sorry|| Trump|| Brexit|| 
1170,764,1,nan,asausagehastwo,Z,Is all-consuming.,
1171,765,0,nan,SIIPCampaigns,Z,@ProPublica @Fahrenthold Also by the way...,
1172,766,0,nan,aanndddii,Z,@ProPublica @Fahrenthold Also by the way...,
1173,767,0,"TheresaMay, SaudiArabia, Brexit",ImaTigerrr,Z,@stacyherbert UKGov visit deals,UKGov|| 
1174,768,0,Lewinsky,WBHChannel,Z,Mike @Cernovich finally gets his Drudge Style moment in the sun with Rice scoop!,Drudge Style|| Rice|| 
1175,768,1,Lewinsky,WBHChannel,Z,@DRUDGE_REPORT,
1176,769,0,nan,GOPCumberlandNC,Z,"Obama aide Susan Rice sought names of Trump associates in intel, @EliLake reports --",Susan Rice|| Trump|| 
1177,770,0,nan,JoeFreedomLove,Z,"Michael Cohen, Trump's lawyer and a Republican for less than a month, takes a top RNC finance - Washington Examiner",Michael Cohen|| Trump's|| Republican|| RNC|| Washington Examiner|| 
1178,771,0,nan,imkatbrat,Z,Outrageous!,
1179,771,1,nan,imkatbrat,Z,Shameless @DNC,
1180,772,0,nan,Citizenpundit12,Z,Trump @POTUS needs to hire black women to do his dirty work.... Dem black women never prosecuted for crimes.,Dem|| 
